question_id,title,tags,view_count,answer_count,score,is_answered,creation_date,owner_type,link,year_month
77551311,Fetch failed from openai Speech-To-Text Whisper in my Next.js project,next.js|speech-to-text|openai-api|t3-app,425,1,0,False,2023-11-26 19:41:20,registered,https://stackoverflow.com/questions/77551311/fetch-failed-from-openai-speech-to-text-whisper-in-my-next-js-project,2023-11
77551003,openai module not found -- Confusion on how to use pip and Idle vs Cmd Prompt,python|command|command-prompt|openai-api|python-idle,210,1,1,True,2023-11-26 17:44:49,registered,https://stackoverflow.com/questions/77551003/openai-module-not-found-confusion-on-how-to-use-pip-and-idle-vs-cmd-prompt,2023-11
77549252,Excel in Large-Scale Data Processing with GPT-3.5 and Embeddings,excel|vba|openai-api|data-processing|gpt-3,1665,1,-1,True,2023-11-26 04:07:03,registered,https://stackoverflow.com/questions/77549252/excel-in-large-scale-data-processing-with-gpt-3-5-and-embeddings,2023-11
77548802,Problem with initializing AzureChatOpenAI(),python|azure|openai-api|langchain,26681,2,7,True,2023-11-26 02:10:08,registered,https://stackoverflow.com/questions/77548802/problem-with-initializing-azurechatopenai,2023-11
77548636,Is there a way llm answers only based on the context and also in the user&#39;s asked language (Vertex AI),openai-api|langchain|google-cloud-vertex-ai,1625,1,0,False,2023-11-26 01:24:04,registered,https://stackoverflow.com/questions/77548636/is-there-a-way-llm-answers-only-based-on-the-context-and-also-in-the-users-aske,2023-11
77544528,Async calls made to openai endpoint from .py file is taking longer than the time taken by same async calls from notebook,python-asyncio|openai-api|chatgpt-api,508,1,0,True,2023-11-25 01:31:41,registered,https://stackoverflow.com/questions/77544528/async-calls-made-to-openai-endpoint-from-py-file-is-taking-longer-than-the-time,2023-11
77544292,How properly store and load own embeddings in Redis vector db,python|openai-api|langchain|large-language-model,1487,2,0,True,2023-11-25 00:44:25,registered,https://stackoverflow.com/questions/77544292/how-properly-store-and-load-own-embeddings-in-redis-vector-db,2023-11
77542684,openai.error.InvalidRequestError while trying to create an embedding,python|azure|openai-api|embedding|chatgpt-api,1409,0,6,False,2023-11-24 20:09:11,registered,https://stackoverflow.com/questions/77542684/openai-error-invalidrequesterror-while-trying-to-create-an-embedding,2023-11
77541510,Translating XML with CDATA using OpenAI GPT-4 and maintaining CDATA structure,python|xml|openai-api|cdata|gpt-4,424,0,0,False,2023-11-24 17:03:33,does_not_exist,https://stackoverflow.com/questions/77541510/translating-xml-with-cdata-using-openai-gpt-4-and-maintaining-cdata-structure,2023-11
77540865,Twilio and OpenAI integration for AI voice communication to the user,node.js|twilio|artificial-intelligence|twilio-api|openai-api,1031,1,1,False,2023-11-24 14:15:30,registered,https://stackoverflow.com/questions/77540865/twilio-and-openai-integration-for-ai-voice-communication-to-the-user,2023-11
77540822,"LangChain/OpenAI error: &quot;openai.ChatCompletion but this is no longer supported in openai&gt;=1.0.0&quot;, but I am not using openai.ChatCompletion",python|openai-api|langchain|large-language-model,8615,2,2,True,2023-11-24 13:59:23,registered,https://stackoverflow.com/questions/77540822/langchain-openai-error-openai-chatcompletion-but-this-is-no-longer-supported-i,2023-11
77539317,my open ai gpt-4-vision-preview model does not work,python|artificial-intelligence|openai-api|gpt-4,772,1,1,False,2023-11-24 04:43:28,registered,https://stackoverflow.com/questions/77539317/my-open-ai-gpt-4-vision-preview-model-does-not-work,2023-11
77537882,I&#39;m facing issue in assigning variable in chain,python|openai-api|langchain|large-language-model|pinecone,405,0,2,False,2023-11-24 00:04:46,registered,https://stackoverflow.com/questions/77537882/im-facing-issue-in-assigning-variable-in-chain,2023-11
77536983,How to keep ChatGPT responses within a topic?,openai-api|chat-gpt-4,111,0,1,False,2023-11-23 21:44:47,registered,https://stackoverflow.com/questions/77536983/how-to-keep-chatgpt-responses-within-a-topic,2023-11
77536868,Failed to index file: Unsupported file type: application/csv when adding csv to retrieval agent,openai-api,768,1,0,True,2023-11-23 21:25:59,registered,https://stackoverflow.com/questions/77536868/failed-to-index-file-unsupported-file-type-application-csv-when-adding-csv-to,2023-11
77534823,"Azure Open AI add your own data, &#39;Unrecognized request argument supplied: dataSources&#39;, &#39;type&#39;: &#39;invalid_request_error&#39;",python|openai-api|azure-cognitive-search|azure-openai,3267,2,0,True,2023-11-23 15:50:28,registered,https://stackoverflow.com/questions/77534823/azure-open-ai-add-your-own-data-unrecognized-request-argument-supplied-dataso,2023-11
77534792,Max Token Limit for Azure GPT-4 Models,azure|openai-api|azure-openai|gpt-4,2591,0,0,False,2023-11-23 15:44:06,registered,https://stackoverflow.com/questions/77534792/max-token-limit-for-azure-gpt-4-models,2023-11
77534650,Configuring Azure OpenAI Deployment Parameters to Match Public ChatGPT Settings,azure|openai-api|azure-openai,738,1,0,False,2023-11-23 15:07:17,registered,https://stackoverflow.com/questions/77534650/configuring-azure-openai-deployment-parameters-to-match-public-chatgpt-settings,2023-11
77531732,Handling RateLimitError in OpenAI API while using Google Colab,openai-api,145,1,0,False,2023-11-23 01:40:46,registered,https://stackoverflow.com/questions/77531732/handling-ratelimiterror-in-openai-api-while-using-google-colab,2023-11
77531207,A Chrome extension Error: Unchecked runtime.lastError: Could not establish connection. Receiving end does not exist,javascript|html|google-chrome-extension|openai-api,63,0,0,False,2023-11-23 00:25:49,registered,https://stackoverflow.com/questions/77531207/a-chrome-extension-error-unchecked-runtime-lasterror-could-not-establish-conne,2023-11
77530941,How to use Lyzr SDKs,openai-api,63,1,0,False,2023-11-22 23:51:04,registered,https://stackoverflow.com/questions/77530941/how-to-use-lyzr-sdks,2023-11
77528940,Error: Cannot find module &#39;openai&#39; in Svelte application,node.js|npm|svelte|openai-api,133,0,0,False,2023-11-22 19:01:40,registered,https://stackoverflow.com/questions/77528940/error-cannot-find-module-openai-in-svelte-application,2023-11
77528834,"Source documents are returned even when LLM is returning &quot;I&#39;m sorry, but I don&#39;t have access to this information &quot;. when i am doing QnA over documents",openai-api|langchain|large-language-model,291,0,1,False,2023-11-22 18:43:55,registered,https://stackoverflow.com/questions/77528834/source-documents-are-returned-even-when-llm-is-returning-im-sorry-but-i-dont,2023-11
77528531,A chrome extension error: Uncaught (in promise) TypeError: Cannot read properties of undefined (reading &#39;action&#39;),javascript|html|google-chrome-extension|openai-api|manifest.json,77,0,0,False,2023-11-22 17:54:33,registered,https://stackoverflow.com/questions/77528531/a-chrome-extension-error-uncaught-in-promise-typeerror-cannot-read-propertie,2023-11
77527907,Langchain is not storing the first question that I ask,openai-api|langchain|chatgpt-api|gpt-3|py-langchain,286,1,0,True,2023-11-22 16:03:13,registered,https://stackoverflow.com/questions/77527907/langchain-is-not-storing-the-first-question-that-i-ask,2023-11
77527470,OpenAI is not callable,python|openai-api|langchain|callable|large-language-model,2735,1,1,True,2023-11-22 14:18:23,registered,https://stackoverflow.com/questions/77527470/openai-is-not-callable,2023-11
77527360,I am having a issue in WebSocket connection between client and server,javascript|c++|websocket|openai-api,325,1,1,True,2023-11-22 13:40:39,registered,https://stackoverflow.com/questions/77527360/i-am-having-a-issue-in-websocket-connection-between-client-and-server,2023-11
77522924,Twilio fails to play long audios in realtime application,flask|twilio|twilio-api|openai-api|twilio-twiml,149,0,0,False,2023-11-21 21:44:56,registered,https://stackoverflow.com/questions/77522924/twilio-fails-to-play-long-audios-in-realtime-application,2023-11
77521991,"How to Dynamically Create and Populate Word Document Templates from Existing Word Files and HTML Forms? (Python, JS)",javascript|forms|openai-api|azure-form-recognizer|docxtemplater,1888,1,2,False,2023-11-21 19:16:45,registered,https://stackoverflow.com/questions/77521991/how-to-dynamically-create-and-populate-word-document-templates-from-existing-wor,2023-11
77521121,ValidationError: 1 validation error for SQLDatabaseToolkit llm value is not a valid dict,python|pip|openai-api|langchain|azure-openai,1413,1,2,True,2023-11-21 16:54:05,registered,https://stackoverflow.com/questions/77521121/validationerror-1-validation-error-for-sqldatabasetoolkit-llm-value-is-not-a-va,2023-11
77520963,Using locally deployed llm with langchain&#39;s openai llm wrapper,python|openai-api|langchain|py-langchain,2807,1,3,True,2023-11-21 16:20:51,registered,https://stackoverflow.com/questions/77520963/using-locally-deployed-llm-with-langchains-openai-llm-wrapper,2023-11
77520110,Getting Error in model execution: RetryError[&lt;Future at 0x7efc1406b040 state=finished raised APIRemovedInV1&gt;] when using Promptify,azure|openai-api|azure-openai,637,1,0,True,2023-11-21 12:15:30,registered,https://stackoverflow.com/questions/77520110/getting-error-in-model-execution-retryerrorfuture-at-0x7efc1406b040-state-fin,2023-11
77519983,An error occurred: &#39;Transcription&#39; object is not subscriptable,python|openai-api,2203,3,3,True,2023-11-21 11:32:02,registered,https://stackoverflow.com/questions/77519983/an-error-occurred-transcription-object-is-not-subscriptable,2023-11
77519535,Cannot connect to GPT4 API?,openai-api|chatgpt-api|gpt-4,403,1,-1,True,2023-11-21 08:37:52,registered,https://stackoverflow.com/questions/77519535/cannot-connect-to-gpt4-api,2023-11
77518733,How do I restrict what topics a user can ask about when using LangChain?,artificial-intelligence|openai-api|langchain,240,0,0,False,2023-11-21 05:35:06,registered,https://stackoverflow.com/questions/77518733/how-do-i-restrict-what-topics-a-user-can-ask-about-when-using-langchain,2023-11
77518370,How to pass a customized system message to langchain csv agent?,python|openai-api|langchain|large-language-model,325,0,1,False,2023-11-21 04:18:14,registered,https://stackoverflow.com/questions/77518370/how-to-pass-a-customized-system-message-to-langchain-csv-agent,2023-11
77513190,AttributeError: module ‘openai’ has no attribute ‘error’,python|openai-api|azure-machine-learning-service|chatgpt-api|azure-openai,7437,4,1,True,2023-11-20 11:06:28,registered,https://stackoverflow.com/questions/77513190/attributeerror-module-openai-has-no-attribute-error,2023-11
77512158,How to upload a file into existing OpenAI assistant?,python|openai-api|chatgpt-api,7812,3,5,True,2023-11-20 04:20:25,registered,https://stackoverflow.com/questions/77512158/how-to-upload-a-file-into-existing-openai-assistant,2023-11
77510623,I&#39;m not able to add a background color or a shadow color for ttk.frame,python|tkinter|themes|openai-api|ttk,218,1,0,True,2023-11-19 20:41:28,registered,https://stackoverflow.com/questions/77510623/im-not-able-to-add-a-background-color-or-a-shadow-color-for-ttk-frame,2023-11
77509340,Server is sending a request to Open Api Vision API with right credentials but getting invalid error,javascript|node.js|express|openai-api|chatgpt-api,377,1,0,False,2023-11-19 11:03:59,registered,https://stackoverflow.com/questions/77509340/server-is-sending-a-request-to-open-api-vision-api-with-right-credentials-but-ge,2023-11
77509327,"&quot;FastAPI POST Request Returning 400 Bad Request with Optional Parameters, openai app&quot;",python|fastapi|openai-api|http-status-code-400,8213,1,1,True,2023-11-19 10:56:05,registered,https://stackoverflow.com/questions/77509327/fastapi-post-request-returning-400-bad-request-with-optional-parameters-openai,2023-11
77508577,Storing openAI embeddings to postgres in Java,spring|postgresql|hibernate|jpa|openai-api,854,1,1,False,2023-11-19 05:22:41,registered,https://stackoverflow.com/questions/77508577/storing-openai-embeddings-to-postgres-in-java,2023-11
77507725,Openai api via azure error: NotFoundError: 404 Resource not found,azure|openai-api|chatgpt-api|azure-openai,10393,2,1,True,2023-11-19 01:17:39,registered,https://stackoverflow.com/questions/77507725/openai-api-via-azure-error-notfounderror-404-resource-not-found,2023-11
77506707,chatbot with gpt3 in angular,angular|typescript|chatbot|openai-api|gpt-3,267,1,-2,True,2023-11-18 20:34:39,registered,https://stackoverflow.com/questions/77506707/chatbot-with-gpt3-in-angular,2023-11
77505898,Exception: InvalidRequestError: Resource not found,python|azure|azure-functions|openai-api|openai-whisper,824,1,1,True,2023-11-18 15:27:06,registered,https://stackoverflow.com/questions/77505898/exception-invalidrequesterror-resource-not-found,2023-11
77505030,"OpenAI API error: &quot;You tried to access openai.ChatCompletion, but this is no longer supported in openai&gt;=1.0.0&quot;",python|pip|artificial-intelligence|openai-api|chatgpt-api,79570,2,21,True,2023-11-18 08:09:08,registered,https://stackoverflow.com/questions/77505030/openai-api-error-you-tried-to-access-openai-chatcompletion-but-this-is-no-lon,2023-11
77498718,Add GPT-4V (Vision) capability to Chatbot-ui (open-source ChatGPT clone by TypeScript),typescript|artificial-intelligence|openai-api|chatgpt-api|gpt-4,454,1,0,False,2023-11-17 09:16:45,registered,https://stackoverflow.com/questions/77498718/add-gpt-4v-vision-capability-to-chatbot-ui-open-source-chatgpt-clone-by-types,2023-11
77498087,OpenAI actions for custom GPT: How to modify OpenAPI schema to send a file along with string,openapi|openai-api|chatgpt-api|chatgpt-plugin,2665,3,1,True,2023-11-17 06:17:42,registered,https://stackoverflow.com/questions/77498087/openai-actions-for-custom-gpt-how-to-modify-openapi-schema-to-send-a-file-along,2023-11
